conversation_id,model,prompt0_id,model_prompt0_interaction,time_to_failure,censored,avg_prompt_to_prompt_drift,avg_context_to_prompt_drift,avg_prompt_complexity
682,deepseek_r1,-5472863922888257633,deepseek_r1_-5472863922888257633,4,0,0.060354650020599365,0.1086866127120124,49.333333333333336
683,deepseek_r1,2536187963947059385,deepseek_r1_2536187963947059385,9,1,0.050947874784469604,0.09015531010097927,67.22222222222223
684,deepseek_r1,6278214388561885123,deepseek_r1_6278214388561885123,6,0,0.04444234073162079,0.11415942509969075,58.333333333333336
685,deepseek_r1,1509458204132456118,deepseek_r1_1509458204132456118,4,0,0.03486649692058563,0.15529102749294704,56.77777777777778
686,deepseek_r1,3356724402409045790,deepseek_r1_3356724402409045790,3,0,0.04686781018972397,0.07150973876317342,55.77777777777778
687,deepseek_r1,-2161596089364711575,deepseek_r1_-2161596089364711575,9,1,0.03690635412931442,0.08152398798200819,51.111111111111114
688,deepseek_r1,-2567123333935973752,deepseek_r1_-2567123333935973752,6,0,0.05051612854003906,0.09921333524915907,65.0
689,deepseek_r1,7823893105962223540,deepseek_r1_7823893105962223540,8,0,0.05269753187894821,0.08300928274790446,64.77777777777777
690,deepseek_r1,-1399180076645241440,deepseek_r1_-1399180076645241440,9,1,0.04227444529533386,0.09985591305626763,67.0
691,deepseek_r1,5877717018390517462,deepseek_r1_5877717018390517462,0,0,,0.08222460746765137,43.0
692,deepseek_r1,-1799001309772136234,deepseek_r1_-1799001309772136234,9,1,0.039635561406612396,0.05449236763848199,69.11111111111111
693,deepseek_r1,7044046234341293027,deepseek_r1_7044046234341293027,9,1,0.08844934403896332,0.10397868023978339,77.66666666666667
694,deepseek_r1,2880804906458055209,deepseek_r1_2880804906458055209,4,0,0.03579653054475784,0.08554475837283665,70.11111111111111
695,deepseek_r1,-7064816784597203254,deepseek_r1_-7064816784597203254,0,0,,0.04074972867965698,50.0
696,deepseek_r1,8698759226030262646,deepseek_r1_8698759226030262646,1,0,0.03864151984453201,0.07368634144465129,109.77777777777777
697,deepseek_r1,2268169627869155134,deepseek_r1_2268169627869155134,9,1,0.09472920000553131,0.1709239814016554,55.22222222222222
698,deepseek_r1,4493349425951364444,deepseek_r1_4493349425951364444,0,0,,0.041112542152404785,54.0
699,deepseek_r1,-4189960939663611264,deepseek_r1_-4189960939663611264,7,0,0.04000468552112579,0.06315072377522786,68.88888888888889
